,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
19305,2734,China.pigfarm.SRR5976183_ctg_576419_00004,-,tet_MFS_efflux,RF0134,5.1e-14,54.2,30.3,2.4e-12,48.7,30.7,2.3,1,1,1,2,2,2,1,putative MFS-type transporter YhhS   ,China.pigfarm.SRR5976183,ctg_576419,4,China.pigfarm.SRR5976183_ctg_576419
23838,3721,China.pigfarm.SRR5976181_ctg_712272_00007,-,APH3'',RF0172,7.5e-14,54.1,0.6,5.7e-13,51.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_712272,7,China.pigfarm.SRR5976181_ctg_712272
20204,87,China.pigfarm.SRR5976181_ctg_732562_00005,-,adeA-adeI,RF0019,5.8e-14,54.1,0.2,3.4e-10,41.7,0.1,2.2,2,0,0,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_732562,5,China.pigfarm.SRR5976181_ctg_732562
20544,427,China.pigfarm.SRR5976181_ctg_353224_00007,-,adeC-adeK-oprM,RF0021,5.7e-14,54.1,2.0,8.5e-14,53.5,2.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976181,ctg_353224,7,China.pigfarm.SRR5976181_ctg_353224
23837,3720,China.pigfarm.SRR5976181_ctg_598474_00003,-,APH3'',RF0172,7.1e-14,54.1,0.5,5.2e-13,51.3,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_598474,3,China.pigfarm.SRR5976181_ctg_598474
20082,3511,China.pigfarm.SRR5976183_ctg_457555_00002,-,APH3'',RF0172,7.4e-14,54.1,0.6,5.7e-13,51.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_457555,2,China.pigfarm.SRR5976183_ctg_457555
10080,358,China.pigfarm.SRR5976187_ctg_21450_00005,-,adeC-adeK-oprM,RF0021,5.1e-14,54.1,2.4,1.2e-13,52.9,2.4,1.5,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_21450,5,China.pigfarm.SRR5976187_ctg_21450
6727,3176,China.pigfarm.SRR5976184_ctg_276039_00006,-,APH3'',RF0172,6.7e-14,54.1,0.6,5.1e-13,51.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976184,ctg_276039,6,China.pigfarm.SRR5976184_ctg_276039
13158,3436,China.pigfarm.SRR5976187_ctg_366982_00004,-,APH3'',RF0172,6.9e-14,54.1,0.6,5.3e-13,51.2,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_366982,4,China.pigfarm.SRR5976187_ctg_366982
747,747,China.pigfarm.SRR5976186_ctg_655890_00004,-,ClassB,RF0054,7.3e-14,54.0,0.0,1.2e-13,53.3,0.0,1.2,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase     ,China.pigfarm.SRR5976186,ctg_655890,4,China.pigfarm.SRR5976186_ctg_655890
746,746,China.pigfarm.SRR5976186_ctg_637294_00004,-,ClassB,RF0054,7.3e-14,54.0,1.5,8.9e-13,50.4,1.5,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_637294,4,China.pigfarm.SRR5976186_ctg_637294
17291,720,China.pigfarm.SRR5976183_ctg_390257_00002,-,ClassB,RF0054,7.2e-14,54.0,1.5,8.8e-13,50.4,1.5,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_390257,2,China.pigfarm.SRR5976183_ctg_390257
10442,720,China.pigfarm.SRR5976187_ctg_12994_00006,-,ClassB,RF0054,6.3e-14,54.0,0.0,7.6e-14,53.8,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_12994,6,China.pigfarm.SRR5976187_ctg_12994
10444,722,China.pigfarm.SRR5976187_ctg_215642_00004,-,ClassB,RF0054,6.7e-14,54.0,1.5,8.2e-13,50.4,1.5,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_215642,4,China.pigfarm.SRR5976187_ctg_215642
4149,598,China.pigfarm.SRR5976184_ctg_84699_00015,-,ClassB,RF0054,6.5e-14,54.0,1.5,7.9e-13,50.4,1.5,2.3,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_84699,15,China.pigfarm.SRR5976184_ctg_84699
10081,359,China.pigfarm.SRR5976187_ctg_376762_00002,-,adeC-adeK-oprM,RF0021,5.8e-14,53.9,14.2,1.1e-13,53.0,14.2,1.4,1,1,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_376762,2,China.pigfarm.SRR5976187_ctg_376762
13264,71,China.pigfarm.SRR5976185_ctg_118610_00003,-,adeA-adeI,RF0019,6.6e-14,53.9,5.6,5.5e-12,47.6,5.6,2.2,1,1,0,1,1,1,1,Multidrug resistance protein MdtA    ,China.pigfarm.SRR5976185,ctg_118610,3,China.pigfarm.SRR5976185_ctg_118610
14508,1315,China.pigfarm.SRR5976185_ctg_35081_00035,-,MexA,RF0096,7e-14,53.8,3.9,5.8e-11,44.2,2.1,2.0,2,0,0,2,2,2,2,Toluene efflux pump periplasmic linker protein TtgD ,China.pigfarm.SRR5976185,ctg_35081,35,China.pigfarm.SRR5976185_ctg_35081
23327,3210,China.pigfarm.SRR5976181_ctg_292813_00002,-,tet_ribosomoal_protect,RF0135,5.3e-14,53.8,0.0,6.6e-14,53.4,0.0,1.0,1,0,0,1,1,1,1,Elongation factor G    ,China.pigfarm.SRR5976181,ctg_292813,2,China.pigfarm.SRR5976181_ctg_292813
10082,360,China.pigfarm.SRR5976187_ctg_556411_00005,-,adeC-adeK-oprM,RF0021,6.7e-14,53.7,20.6,8.4e-10,40.2,7.0,2.4,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_556411,5,China.pigfarm.SRR5976187_ctg_556411
13159,3437,China.pigfarm.SRR5976187_ctg_100304_00018,-,APH3'',RF0172,9.2e-14,53.7,0.6,7.3e-13,50.7,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_100304,18,China.pigfarm.SRR5976187_ctg_100304
3517,3517,China.pigfarm.SRR5976186_ctg_725557_00003,-,APH3'',RF0172,1e-13,53.7,0.6,7.9e-13,50.7,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_725557,3,China.pigfarm.SRR5976186_ctg_725557
12673,2951,China.pigfarm.SRR5976187_ctg_412519_00005,-,tet_ribosomoal_protect,RF0135,5e-14,53.7,0.0,6.4e-14,53.4,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor RF3  ,China.pigfarm.SRR5976187,ctg_412519,5,China.pigfarm.SRR5976187_ctg_412519
20083,3512,China.pigfarm.SRR5976183_ctg_30452_00041,-,APH3'',RF0172,9.9e-14,53.7,0.6,7.8e-13,50.7,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_30452,41,China.pigfarm.SRR5976183_ctg_30452
333,333,China.pigfarm.SRR5976186_ctg_72967_00004,-,adeC-adeK-oprM,RF0021,7.1e-14,53.7,13.0,1.2e-13,53.0,13.0,1.3,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_72967,4,China.pigfarm.SRR5976186_ctg_72967
8052,1289,China.pigfarm.SRR5976182_ctg_26516_00005,-,MexE,RF0098,5.8e-14,53.7,4.3,5.2e-07,30.8,0.5,2.1,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976182,ctg_26516,5,China.pigfarm.SRR5976182_ctg_26516
9699,2936,China.pigfarm.SRR5976182_ctg_92782_00002,-,APH3'',RF0172,7.8e-14,53.7,0.6,6.2e-13,50.7,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_92782,2,China.pigfarm.SRR5976182_ctg_92782
7086,323,China.pigfarm.SRR5976182_ctg_84806_00016,-,adeC-adeK-oprM,RF0021,5.9e-14,53.6,2.2,9.1e-14,53.0,2.2,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_84806,16,China.pigfarm.SRR5976182_ctg_84806
13266,73,China.pigfarm.SRR5976185_ctg_611283_00001,-,adeA-adeI,RF0019,8.5e-14,53.6,5.2,1.2e-07,33.3,0.3,3.1,2,1,2,4,4,4,2,Multidrug resistance protein MdtA    ,China.pigfarm.SRR5976185,ctg_611283,1,China.pigfarm.SRR5976185_ctg_611283
21500,1383,China.pigfarm.SRR5976181_ctg_678014_00003,-,MexA,RF0096,7.6e-14,53.6,3.2,3.7e-11,44.8,0.6,2.0,2,0,0,2,2,2,2,Multidrug resistance protein MexA   ,China.pigfarm.SRR5976181,ctg_678014,3,China.pigfarm.SRR5976181_ctg_678014
20084,3513,China.pigfarm.SRR5976183_ctg_608532_00013,-,APH3'',RF0172,1e-13,53.6,0.5,1.1e-12,50.3,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_608532,13,China.pigfarm.SRR5976183_ctg_608532
16923,352,China.pigfarm.SRR5976183_ctg_35709_00016,-,adeC-adeK-oprM,RF0021,7.6e-14,53.6,2.2,1.2e-13,53.0,2.2,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_35709,16,China.pigfarm.SRR5976183_ctg_35709
748,748,China.pigfarm.SRR5976186_ctg_616638_00014,-,ClassB,RF0054,9.3e-14,53.6,0.0,1.1e-13,53.3,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_616638,14,China.pigfarm.SRR5976186_ctg_616638
15995,2802,China.pigfarm.SRR5976185_ctg_564675_00004,-,tet_ribosomoal_protect,RF0135,6.1e-14,53.6,0.0,7.6e-14,53.3,0.0,1.1,1,0,0,1,1,1,1,Peptide chain release factor 3   ,China.pigfarm.SRR5976185,ctg_564675,4,China.pigfarm.SRR5976185_ctg_564675
19953,3382,China.pigfarm.SRR5976183_ctg_612169_00017,-,vanH,RF0153,8e-14,53.6,0.0,1.2e-12,49.8,0.0,2.1,1,1,0,1,1,1,1,Hydroxypyruvate reductase     ,China.pigfarm.SRR5976183,ctg_612169,17,China.pigfarm.SRR5976183_ctg_612169
7087,324,China.pigfarm.SRR5976182_ctg_667351_00012,-,adeC-adeK-oprM,RF0021,6.5e-14,53.5,15.4,6.4e-10,40.3,1.2,2.1,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976182,ctg_667351,12,China.pigfarm.SRR5976182_ctg_667351
20897,780,China.pigfarm.SRR5976181_ctg_565901_00004,-,ClassB,RF0054,9.9e-14,53.5,0.0,1.7e-13,52.7,0.0,1.3,1,0,0,1,1,1,1,Hydroxyacylglutathione hydrolase     ,China.pigfarm.SRR5976181,ctg_565901,4,China.pigfarm.SRR5976181_ctg_565901
16925,354,China.pigfarm.SRR5976183_ctg_102857_00012,-,adeC-adeK-oprM,RF0021,8.2e-14,53.5,15.4,8.2e-10,40.3,1.2,2.1,1,1,1,2,2,2,2,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_102857,12,China.pigfarm.SRR5976183_ctg_102857
9701,2938,China.pigfarm.SRR5976182_ctg_125377_00003,-,APH3'',RF0172,8.5e-14,53.5,0.5,6.7e-13,50.6,0.5,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_125377,3,China.pigfarm.SRR5976182_ctg_125377
20085,3514,China.pigfarm.SRR5976183_ctg_74497_00003,-,APH3'',RF0172,1.1e-13,53.5,0.6,1e-12,50.4,0.6,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_74497,3,China.pigfarm.SRR5976183_ctg_74497
13494,301,China.pigfarm.SRR5976185_ctg_65459_00004,-,adeC-adeK-oprM,RF0021,8.6e-14,53.5,15.4,8.5e-10,40.3,1.2,2.1,1,1,1,2,2,2,2,hypothetical protein      ,China.pigfarm.SRR5976185,ctg_65459,4,China.pigfarm.SRR5976185_ctg_65459
16926,355,China.pigfarm.SRR5976183_ctg_22585_00006,-,adeC-adeK-oprM,RF0021,8.9e-14,53.4,8.9,8.9e-14,53.4,8.9,2.0,1,1,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_22585,6,China.pigfarm.SRR5976183_ctg_22585
21752,1635,China.pigfarm.SRR5976181_ctg_514913_00005,-,MexE,RF0098,9.3e-14,53.4,0.0,5.7e-12,47.5,0.0,2.8,2,1,0,2,2,2,1,Toluene efflux pump periplasmic linker protein TtgG,China.pigfarm.SRR5976181,ctg_514913,5,China.pigfarm.SRR5976181_ctg_514913
16927,356,China.pigfarm.SRR5976183_ctg_142026_00002,-,adeC-adeK-oprM,RF0021,9.4e-14,53.3,16.3,2.8e-12,48.5,14.4,2.0,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_142026,2,China.pigfarm.SRR5976183_ctg_142026
10084,362,China.pigfarm.SRR5976187_ctg_509683_00003,-,adeC-adeK-oprM,RF0021,8.8e-14,53.3,8.9,3.1e-12,48.2,6.1,2.1,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_509683,3,China.pigfarm.SRR5976187_ctg_509683
16928,357,China.pigfarm.SRR5976183_ctg_169505_00002,-,adeC-adeK-oprM,RF0021,9.8e-14,53.3,11.3,1.7e-13,52.5,8.9,2.5,2,1,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_169505,2,China.pigfarm.SRR5976183_ctg_169505
6202,2651,China.pigfarm.SRR5976184_ctg_187706_00006,-,tet_ribosomoal_protect,RF0135,6.3e-14,53.3,0.8,6.3e-14,53.3,0.8,2.9,2,1,0,3,3,3,1,Elongation factor 4    ,China.pigfarm.SRR5976184,ctg_187706,6,China.pigfarm.SRR5976184_ctg_187706
19306,2735,China.pigfarm.SRR5976183_ctg_636783_00018,-,tet_MFS_efflux,RF0134,9.7e-14,53.3,23.5,1.7e-13,52.5,23.5,1.3,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976183,ctg_636783,18,China.pigfarm.SRR5976183_ctg_636783
14509,1316,China.pigfarm.SRR5976185_ctg_450918_00003,-,MexA,RF0096,1e-13,53.3,2.5,7e-11,43.9,0.4,2.0,2,0,0,2,2,2,2,Multidrug resistance protein MexA    ,China.pigfarm.SRR5976185,ctg_450918,3,China.pigfarm.SRR5976185_ctg_450918
21754,1637,China.pigfarm.SRR5976181_ctg_501719_00004,-,MexE,RF0098,1.1e-13,53.2,5.5,1.1e-06,30.1,0.4,2.4,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976181,ctg_501719,4,China.pigfarm.SRR5976181_ctg_501719
9806,84,China.pigfarm.SRR5976187_ctg_587674_00054,-,adeA-adeI,RF0019,9.7e-14,53.2,7.7,8.2e-11,43.6,7.7,2.5,1,1,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976187,ctg_587674,54,China.pigfarm.SRR5976187_ctg_587674
9702,2939,China.pigfarm.SRR5976182_ctg_204952_00001,-,APH3'',RF0172,1.1e-13,53.2,0.3,1.1e-12,49.9,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_204952,1,China.pigfarm.SRR5976182_ctg_204952
6639,3088,China.pigfarm.SRR5976184_ctg_429953_00013,-,vanW,RF0157,1.2e-13,53.2,0.0,1.8e-13,52.6,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_429953,13,China.pigfarm.SRR5976184_ctg_429953
3423,3423,China.pigfarm.SRR5976186_ctg_552816_00063,-,vanW,RF0157,1.3e-13,53.2,0.0,2e-13,52.6,0.0,1.2,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976186,ctg_552816,63,China.pigfarm.SRR5976186_ctg_552816
18133,1562,China.pigfarm.SRR5976183_ctg_715744_00001,-,MexE,RF0098,1.1e-13,53.2,5.5,1.1e-06,30.1,0.4,2.4,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976183,ctg_715744,1,China.pigfarm.SRR5976183_ctg_715744
18132,1561,China.pigfarm.SRR5976183_ctg_567642_00003,-,MexE,RF0098,1e-13,53.2,4.0,1.1e-06,30.1,0.5,2.1,1,1,1,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976183,ctg_567642,3,China.pigfarm.SRR5976183_ctg_567642
23839,3722,China.pigfarm.SRR5976181_ctg_155730_00003,-,APH3'',RF0172,1.4e-13,53.2,0.3,1.4e-12,49.9,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_155730,3,China.pigfarm.SRR5976181_ctg_155730
16533,3340,China.pigfarm.SRR5976185_ctg_357544_00001,-,APH3'',RF0172,1.4e-13,53.2,0.3,1.4e-12,49.9,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12    ,China.pigfarm.SRR5976185,ctg_357544,1,China.pigfarm.SRR5976185_ctg_357544
23840,3723,China.pigfarm.SRR5976181_ctg_452770_00092,-,APH3'',RF0172,1.4e-13,53.1,1.0,1.3e-12,50.0,1.0,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_452770,92,China.pigfarm.SRR5976181_ctg_452770
10155,433,China.pigfarm.SRR5976187_ctg_456007_00006,-,ANT9,RF0030,1.2e-13,53.1,2.3,1.5e-13,52.8,2.3,1.1,1,0,0,1,1,1,1,hypothetical protein     ,China.pigfarm.SRR5976187,ctg_456007,6,China.pigfarm.SRR5976187_ctg_456007
3621,70,China.pigfarm.SRR5976184_ctg_119480_00001,-,adeA-adeI,RF0019,1e-13,53.1,1.1,1.1e-13,53.0,1.1,1.0,1,0,0,1,1,1,1,Toluene efflux pump periplasmic linker protein TtgA,China.pigfarm.SRR5976184,ctg_119480,1,China.pigfarm.SRR5976184_ctg_119480
16534,3341,China.pigfarm.SRR5976185_ctg_572285_00005,-,APH3'',RF0172,1.6e-13,53.1,0.6,9.9e-13,50.4,0.6,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12    ,China.pigfarm.SRR5976185,ctg_572285,5,China.pigfarm.SRR5976185_ctg_572285
9703,2940,China.pigfarm.SRR5976182_ctg_98907_00002,-,APH3'',RF0172,1.1e-13,53.1,1.0,9.9e-13,50.0,1.0,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_98907,2,China.pigfarm.SRR5976182_ctg_98907
16647,76,China.pigfarm.SRR5976183_ctg_14401_00005,-,adeA-adeI,RF0019,1.1e-13,53.1,2.7,1.4e-12,49.6,2.7,1.9,1,1,0,1,1,1,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976183,ctg_14401,5,China.pigfarm.SRR5976183_ctg_14401
9807,85,China.pigfarm.SRR5976187_ctg_167679_00004,-,adeA-adeI,RF0019,1.1e-13,53.1,2.7,1.3e-12,49.6,2.7,1.9,1,1,0,1,1,1,1,Macrolide export protein MacA   ,China.pigfarm.SRR5976187,ctg_167679,4,China.pigfarm.SRR5976187_ctg_167679
23841,3724,China.pigfarm.SRR5976181_ctg_103789_00006,-,APH3'',RF0172,1.5e-13,53.0,0.5,1.4e-12,49.9,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_103789,6,China.pigfarm.SRR5976181_ctg_103789
6728,3177,China.pigfarm.SRR5976184_ctg_184502_00009,-,APH3'',RF0172,1.5e-13,53.0,0.3,1.4e-12,49.8,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976184,ctg_184502,9,China.pigfarm.SRR5976184_ctg_184502
18134,1563,China.pigfarm.SRR5976183_ctg_320430_00032,-,MexE,RF0098,1.2e-13,53.0,4.8,5.1e-07,31.2,0.8,2.2,1,1,0,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976183,ctg_320430,32,China.pigfarm.SRR5976183_ctg_320430
20087,3516,China.pigfarm.SRR5976183_ctg_76652_00041,-,APH3'',RF0172,1.6e-13,53.0,0.3,1.5e-12,49.8,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_76652,41,China.pigfarm.SRR5976183_ctg_76652
20086,3515,China.pigfarm.SRR5976183_ctg_387429_00009,-,APH3'',RF0172,1.5e-13,53.0,0.5,1.4e-12,49.9,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976183,ctg_387429,9,China.pigfarm.SRR5976183_ctg_387429
14684,1491,China.pigfarm.SRR5976185_ctg_5866_00004,-,MexE,RF0098,1.2e-13,53.0,4.8,5.3e-07,31.2,0.8,2.2,1,1,0,2,2,2,2,Multidrug export protein EmrA    ,China.pigfarm.SRR5976185,ctg_5866,4,China.pigfarm.SRR5976185_ctg_5866
9704,2941,China.pigfarm.SRR5976182_ctg_501287_00002,-,APH3'',RF0172,1.2e-13,53.0,0.5,1.1e-12,49.9,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976182,ctg_501287,2,China.pigfarm.SRR5976182_ctg_501287
16535,3342,China.pigfarm.SRR5976185_ctg_71000_00041,-,APH3'',RF0172,1.7e-13,53.0,0.3,1.6e-12,49.8,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12    ,China.pigfarm.SRR5976185,ctg_71000,41,China.pigfarm.SRR5976185_ctg_71000
3821,270,China.pigfarm.SRR5976184_ctg_291139_00005,-,adeC-adeK-oprM,RF0021,1e-13,53.0,16.2,2.5e-12,48.5,14.4,2.0,2,0,0,2,2,2,1,hypothetical protein     ,China.pigfarm.SRR5976184,ctg_291139,5,China.pigfarm.SRR5976184_ctg_291139
3520,3520,China.pigfarm.SRR5976186_ctg_541650_00041,-,APH3'',RF0172,1.6e-13,53.0,0.3,1.5e-12,49.8,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_541650,41,China.pigfarm.SRR5976186_ctg_541650
13161,3439,China.pigfarm.SRR5976187_ctg_250358_00041,-,APH3'',RF0172,1.5e-13,53.0,0.3,1.4e-12,49.8,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_250358,41,China.pigfarm.SRR5976187_ctg_250358
13160,3438,China.pigfarm.SRR5976187_ctg_245571_00005,-,APH3'',RF0172,1.4e-13,53.0,0.5,1.3e-12,49.9,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_245571,5,China.pigfarm.SRR5976187_ctg_245571
4949,1398,China.pigfarm.SRR5976184_ctg_338914_00002,-,MexE,RF0098,1.1e-13,53.0,4.8,4.6e-07,31.2,0.8,2.2,1,1,0,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976184,ctg_338914,2,China.pigfarm.SRR5976184_ctg_338914
8054,1291,China.pigfarm.SRR5976182_ctg_106145_00035,-,MexE,RF0098,9.2e-14,53.0,4.8,4e-07,31.2,0.8,2.2,1,1,0,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976182,ctg_106145,35,China.pigfarm.SRR5976182_ctg_106145
1568,1568,China.pigfarm.SRR5976186_ctg_247845_00002,-,MexE,RF0098,1.2e-13,53.0,4.8,5.2e-07,31.2,0.8,2.2,1,1,0,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976186,ctg_247845,2,China.pigfarm.SRR5976186_ctg_247845
18246,1675,China.pigfarm.SRR5976183_ctg_545716_00004,-,MexH,RF0099,1.6e-13,53.0,0.8,2.2e-13,52.6,0.8,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA   ,China.pigfarm.SRR5976183,ctg_545716,4,China.pigfarm.SRR5976183_ctg_545716
3519,3519,China.pigfarm.SRR5976186_ctg_328013_00005,-,APH3'',RF0172,1.5e-13,53.0,0.5,1.4e-12,49.9,0.5,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_328013,5,China.pigfarm.SRR5976186_ctg_328013
23842,3725,China.pigfarm.SRR5976181_ctg_554466_00033,-,APH3'',RF0172,1.6e-13,53.0,0.3,1.5e-12,49.8,0.3,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_554466,33,China.pigfarm.SRR5976181_ctg_554466
21756,1639,China.pigfarm.SRR5976181_ctg_497443_00011,-,MexE,RF0098,1.2e-13,53.0,4.8,5.2e-07,31.2,0.8,2.2,1,1,0,2,2,2,2,Multidrug export protein EmrA   ,China.pigfarm.SRR5976181,ctg_497443,11,China.pigfarm.SRR5976181_ctg_497443
13163,3441,China.pigfarm.SRR5976187_ctg_254428_00004,-,APH3'',RF0172,1.5e-13,52.9,0.9,1.4e-12,49.8,0.8,2.0,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_254428,4,China.pigfarm.SRR5976187_ctg_254428
13162,3440,China.pigfarm.SRR5976187_ctg_137887_00006,-,APH3'',RF0172,1.5e-13,52.9,0.7,1.4e-12,49.8,0.7,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976187,ctg_137887,6,China.pigfarm.SRR5976187_ctg_137887
19570,2999,China.pigfarm.SRR5976183_ctg_2582_00021,-,tet_ribosomoal_protect,RF0135,9.2e-14,52.9,2.2,3.9e-13,50.9,0.2,2.4,3,0,0,3,3,2,1,Elongation factor 4    ,China.pigfarm.SRR5976183,ctg_2582,21,China.pigfarm.SRR5976183_ctg_2582
16536,3343,China.pigfarm.SRR5976185_ctg_432965_00002,-,APH3'',RF0172,1.7e-13,52.9,0.7,1.6e-12,49.8,0.7,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12    ,China.pigfarm.SRR5976185,ctg_432965,2,China.pigfarm.SRR5976185_ctg_432965
335,335,China.pigfarm.SRR5976186_ctg_501412_00003,-,adeC-adeK-oprM,RF0021,1.2e-13,52.9,11.2,2.5e-13,51.9,11.2,1.4,1,1,0,1,1,1,1,Toxin and drug export protein A ,China.pigfarm.SRR5976186,ctg_501412,3,China.pigfarm.SRR5976186_ctg_501412
23843,3726,China.pigfarm.SRR5976181_ctg_82502_00008,-,APH3'',RF0172,1.7e-13,52.9,0.7,1.5e-12,49.8,0.7,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976181,ctg_82502,8,China.pigfarm.SRR5976181_ctg_82502
3521,3521,China.pigfarm.SRR5976186_ctg_328683_00001,-,APH3'',RF0172,1.7e-13,52.9,0.7,1.5e-12,49.8,0.7,1.9,1,1,0,1,1,1,1,30S ribosomal protein S12   ,China.pigfarm.SRR5976186,ctg_328683,1,China.pigfarm.SRR5976186_ctg_328683
