,index,target_name,target_accession,query_name,query_accession,eval_full_seq,score_full_seq,bias_full_seq,e_val_best_dom,score_best_dom,bias_best_dom,exp,reg,clu,ov,env,dom,rep,inc,target_description,sample_names,contig_id,gene_id,sample_contig
319,368,wwGlobalAMR.ERR2607403_ctg_125635_00007,-,adeC-adeK-oprM,RF0021,7.2e-50,172.2,13.8,8.2e-50,172.0,13.8,1.0,1,0,0,1,1,1,1,Outer membrane protein OprJ    ,wwGlobalAMR.ERR2607403,ctg_125635,7,wwGlobalAMR.ERR2607403_ctg_125635
324,2419,wwGlobalAMR.ERR2607403_ctg_438072_00002,-,RND_efflux,RF0115,5.8e-49,169.0,6.7,8.5e-49,168.5,6.7,1.3,1,1,0,1,1,1,1,Nickel and cobalt resistance protein CnrA  ,wwGlobalAMR.ERR2607403,ctg_438072,2,wwGlobalAMR.ERR2607403_ctg_438072
325,369,wwGlobalAMR.ERR2607403_ctg_51693_00030,-,adeC-adeK-oprM,RF0021,1.5e-48,167.8,7.3,1.7e-48,167.7,7.3,1.0,1,0,0,1,1,1,1,Solvent efflux pump outer membrane protein SrpC ,wwGlobalAMR.ERR2607403,ctg_51693,30,wwGlobalAMR.ERR2607403_ctg_51693
328,48,wwGlobalAMR.ERR2607403_ctg_329416_00008,-,adeA-adeI,RF0019,4e-48,166.3,2.2,4.6e-48,166.1,2.2,1.0,1,0,0,1,1,1,1,Efflux pump periplasmic linker BepF   ,wwGlobalAMR.ERR2607403,ctg_329416,8,wwGlobalAMR.ERR2607403_ctg_329416
336,3494,wwGlobalAMR.ERR2607403_ctg_51693_00010,-,vanH,RF0153,2.2e-47,163.7,0.0,2.9e-47,163.2,0.0,1.1,1,0,0,1,1,1,1,D-lactate dehydrogenase      ,wwGlobalAMR.ERR2607403,ctg_51693,10,wwGlobalAMR.ERR2607403_ctg_51693
342,50,wwGlobalAMR.ERR2607403_ctg_162100_00002,-,adeA-adeI,RF0019,2.1e-46,160.7,1.6,2.6e-46,160.3,1.6,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_162100,2,wwGlobalAMR.ERR2607403_ctg_162100
343,3208,wwGlobalAMR.ERR2607403_ctg_384475_00004,-,tet_ribosomoal_protect,RF0135,2.5e-46,160.3,0.0,3.3e-30,107.0,0.3,3.2,2,1,1,3,3,3,3,Elongation factor 4     ,wwGlobalAMR.ERR2607403,ctg_384475,4,wwGlobalAMR.ERR2607403_ctg_384475
349,51,wwGlobalAMR.ERR2607403_ctg_395861_00002,-,adeA-adeI,RF0019,6.8e-46,159.0,3.7,7.9e-46,158.8,3.7,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_395861,2,wwGlobalAMR.ERR2607403_ctg_395861
350,370,wwGlobalAMR.ERR2607403_ctg_748208_00001,-,adeC-adeK-oprM,RF0021,9.4e-46,158.6,3.4,1.2e-45,158.3,3.4,1.0,1,0,0,1,1,1,1,Outer membrane protein OprJ    ,wwGlobalAMR.ERR2607403,ctg_748208,1,wwGlobalAMR.ERR2607403_ctg_748208
358,52,wwGlobalAMR.ERR2607403_ctg_170142_00003,-,adeA-adeI,RF0019,3.7e-45,156.6,3.7,4.5e-45,156.3,3.7,1.0,1,0,0,1,1,1,1,Efflux pump periplasmic linker BepF   ,wwGlobalAMR.ERR2607403,ctg_170142,3,wwGlobalAMR.ERR2607403_ctg_170142
360,3430,wwGlobalAMR.ERR2607403_ctg_420164_00004,-,vanC,RF0151,4.6e-45,156.3,0.0,3.5e-41,143.5,0.0,2.0,1,1,1,2,2,2,2,D-alanine--D-alanine ligase      ,wwGlobalAMR.ERR2607403,ctg_420164,4,wwGlobalAMR.ERR2607403_ctg_420164
368,54,wwGlobalAMR.ERR2607403_ctg_428581_00004,-,adeA-adeI,RF0019,3.1e-44,153.5,0.2,3.8e-44,153.2,0.2,1.1,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_428581,4,wwGlobalAMR.ERR2607403_ctg_428581
374,3433,wwGlobalAMR.ERR2607403_ctg_40309_00016,-,vanC,RF0151,1.2e-43,151.6,0.9,3.2e-41,143.6,0.9,2.0,1,1,0,1,1,1,1,D-alanine--D-alanine ligase      ,wwGlobalAMR.ERR2607403,ctg_40309,16,wwGlobalAMR.ERR2607403_ctg_40309
377,291,wwGlobalAMR.ERR2607403_ctg_607334_00011,-,adeB,RF0020,1.5e-43,150.8,4.5,1.7e-43,150.6,4.5,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,wwGlobalAMR.ERR2607403,ctg_607334,11,wwGlobalAMR.ERR2607403_ctg_607334
379,1130,wwGlobalAMR.ERR2607403_ctg_357760_00007,-,Erm23S_rRNA_methyltrans,RF0067,1.9e-43,150.5,0.0,2.2e-43,150.3,0.0,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A  ,wwGlobalAMR.ERR2607403,ctg_357760,7,wwGlobalAMR.ERR2607403_ctg_357760
385,3223,wwGlobalAMR.ERR2607403_ctg_835365_00023,-,tet_ribosomoal_protect,RF0135,1.6e-42,147.7,0.5,1.7e-26,94.8,0.3,2.5,2,1,1,3,3,3,2,Elongation factor 4     ,wwGlobalAMR.ERR2607403,ctg_835365,23,wwGlobalAMR.ERR2607403_ctg_835365
392,2422,wwGlobalAMR.ERR2607403_ctg_279086_00001,-,RND_efflux,RF0115,6.1e-42,145.8,3.4,7e-42,145.6,3.4,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA    ,wwGlobalAMR.ERR2607403,ctg_279086,1,wwGlobalAMR.ERR2607403_ctg_279086
393,1,wwGlobalAMR.ERR2607403_ctg_592164_00003,-,AAC3,RF0002,5.6e-42,145.7,0.0,7.7e-42,145.3,0.0,1.1,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_592164,3,wwGlobalAMR.ERR2607403_ctg_592164
394,1790,wwGlobalAMR.ERR2607403_ctg_70492_00011,-,MexH,RF0099,1e-41,145.6,20.2,1.5e-41,145.0,20.2,1.2,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_70492,11,wwGlobalAMR.ERR2607403_ctg_70492
397,2423,wwGlobalAMR.ERR2607403_ctg_615885_00003,-,RND_efflux,RF0115,9.1e-42,145.2,0.0,1e-41,145.1,0.0,1.0,1,0,0,1,1,1,1,Cobalt-zinc-cadmium resistance protein CzcA    ,wwGlobalAMR.ERR2607403,ctg_615885,3,wwGlobalAMR.ERR2607403_ctg_615885
399,615,wwGlobalAMR.ERR2607403_ctg_37388_00010,-,Chlor_Efflux_Pump,RF0051,1.5e-41,144.9,43.9,1.7e-41,144.7,43.9,1.0,1,0,0,1,1,1,1,Inner membrane transport protein YdhP   ,wwGlobalAMR.ERR2607403,ctg_37388,10,wwGlobalAMR.ERR2607403_ctg_37388
401,3439,wwGlobalAMR.ERR2607403_ctg_130319_00007,-,vanC,RF0151,1.4e-41,144.8,0.0,1.3e-39,138.4,0.0,2.0,1,1,1,2,2,2,1,D-alanine--D-alanine ligase      ,wwGlobalAMR.ERR2607403,ctg_130319,7,wwGlobalAMR.ERR2607403_ctg_130319
402,3225,wwGlobalAMR.ERR2607403_ctg_648393_00003,-,tet_ribosomoal_protect,RF0135,2.8e-41,143.6,0.0,3.8e-35,123.3,0.3,3.0,2,1,1,3,3,3,2,GTP-binding protein TypA/BipA     ,wwGlobalAMR.ERR2607403,ctg_648393,3,wwGlobalAMR.ERR2607403_ctg_648393
403,3224,wwGlobalAMR.ERR2607403_ctg_440559_00001,-,tet_ribosomoal_protect,RF0135,2.8e-41,143.6,0.0,7.1e-28,99.3,0.1,3.3,2,1,1,3,3,3,3,Elongation factor 4     ,wwGlobalAMR.ERR2607403,ctg_440559,1,wwGlobalAMR.ERR2607403_ctg_440559
407,56,wwGlobalAMR.ERR2607403_ctg_194800_00002,-,adeA-adeI,RF0019,6.4e-41,142.6,3.1,8.2e-41,142.2,3.1,1.0,1,0,0,1,1,1,1,Efflux pump periplasmic linker BepF   ,wwGlobalAMR.ERR2607403,ctg_194800,2,wwGlobalAMR.ERR2607403_ctg_194800
408,3580,wwGlobalAMR.ERR2607403_ctg_583225_00013,-,vanT,RF0156,7.5e-41,142.4,0.0,1.4e-40,141.6,0.0,1.4,1,1,0,1,1,1,1,"Alanine racemase, catabolic     ",wwGlobalAMR.ERR2607403,ctg_583225,13,wwGlobalAMR.ERR2607403_ctg_583225
409,3226,wwGlobalAMR.ERR2607403_ctg_345793_00008,-,tet_ribosomoal_protect,RF0135,6.7e-41,142.3,0.0,1.8e-33,117.8,0.2,3.1,3,0,0,3,3,3,3,GTP-binding protein TypA/BipA     ,wwGlobalAMR.ERR2607403,ctg_345793,8,wwGlobalAMR.ERR2607403_ctg_345793
414,3227,wwGlobalAMR.ERR2607403_ctg_502411_00001,-,tet_ribosomoal_protect,RF0135,1.6e-40,141.1,0.0,1.9e-40,140.8,0.0,1.0,1,0,0,1,1,1,1,Elongation factor G     ,wwGlobalAMR.ERR2607403,ctg_502411,1,wwGlobalAMR.ERR2607403_ctg_502411
425,1791,wwGlobalAMR.ERR2607403_ctg_217089_00002,-,MexH,RF0099,3.5e-39,137.2,15.1,4.3e-39,136.9,15.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_217089,2,wwGlobalAMR.ERR2607403_ctg_217089
431,3236,wwGlobalAMR.ERR2607403_ctg_870791_00019,-,tet_ribosomoal_protect,RF0135,1.7e-38,134.4,0.0,4.1e-36,126.5,0.2,2.9,3,0,0,3,3,3,1,GTP-binding protein TypA/BipA     ,wwGlobalAMR.ERR2607403,ctg_870791,19,wwGlobalAMR.ERR2607403_ctg_870791
433,2995,wwGlobalAMR.ERR2607403_ctg_738525_00003,-,tet_MFS_efflux,RF0134,3.3e-38,133.6,44.2,4.3e-38,133.2,44.2,1.1,1,0,0,1,1,1,1,Multidrug resistance protein Stp    ,wwGlobalAMR.ERR2607403,ctg_738525,3,wwGlobalAMR.ERR2607403_ctg_738525
436,1087,wwGlobalAMR.ERR2607403_ctg_193716_00007,-,emrE,RF0066,4.6e-38,132.2,10.7,5e-38,132.1,10.7,1.0,1,0,0,1,1,1,1,Multidrug transporter EmrE     ,wwGlobalAMR.ERR2607403,ctg_193716,7,wwGlobalAMR.ERR2607403_ctg_193716
437,1678,wwGlobalAMR.ERR2607403_ctg_51693_00033,-,MexE,RF0098,9.9e-38,132.1,0.2,1.1e-37,131.9,0.2,1.0,1,0,0,1,1,1,1,Efflux pump periplasmic linker BepF   ,wwGlobalAMR.ERR2607403,ctg_51693,33,wwGlobalAMR.ERR2607403_ctg_51693
440,617,wwGlobalAMR.ERR2607403_ctg_707712_00005,-,Chlor_Efflux_Pump,RF0051,1.3e-37,131.9,30.2,1.3e-37,131.9,30.2,1.4,1,1,0,1,1,1,1,Bicyclomycin resistance protein     ,wwGlobalAMR.ERR2607403,ctg_707712,5,wwGlobalAMR.ERR2607403_ctg_707712
444,3238,wwGlobalAMR.ERR2607403_ctg_343470_00024,-,tet_ribosomoal_protect,RF0135,4.8e-37,129.6,0.0,4.5e-35,123.1,0.2,2.7,2,1,1,3,3,3,1,GTP-binding protein TypA/BipA     ,wwGlobalAMR.ERR2607403,ctg_343470,24,wwGlobalAMR.ERR2607403_ctg_343470
447,3582,wwGlobalAMR.ERR2607403_ctg_67430_00006,-,vanT,RF0156,1.2e-36,128.6,0.0,2.1e-36,127.7,0.0,1.3,1,1,0,1,1,1,1,"Alanine racemase, catabolic     ",wwGlobalAMR.ERR2607403,ctg_67430,6,wwGlobalAMR.ERR2607403_ctg_67430
450,2425,wwGlobalAMR.ERR2607403_ctg_593190_00001,-,RND_efflux,RF0115,2.2e-36,127.4,5.1,2.7e-36,127.1,5.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtC    ,wwGlobalAMR.ERR2607403,ctg_593190,1,wwGlobalAMR.ERR2607403_ctg_593190
455,3502,wwGlobalAMR.ERR2607403_ctg_357760_00011,-,vanH,RF0153,8.2e-36,125.6,0.0,1.2e-35,125.1,0.0,1.2,1,0,0,1,1,1,1,Erythronate-4-phosphate dehydrogenase      ,wwGlobalAMR.ERR2607403,ctg_357760,11,wwGlobalAMR.ERR2607403_ctg_357760
460,3505,wwGlobalAMR.ERR2607403_ctg_749688_00009,-,vanH,RF0153,2.9e-35,123.8,0.3,5.4e-34,119.6,0.3,2.0,1,1,0,1,1,1,1,Glyoxylate/hydroxypyruvate reductase B     ,wwGlobalAMR.ERR2607403,ctg_749688,9,wwGlobalAMR.ERR2607403_ctg_749688
463,1792,wwGlobalAMR.ERR2607403_ctg_13915_00025,-,MexH,RF0099,5.6e-35,123.4,0.7,6.8e-35,123.1,0.7,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtE    ,wwGlobalAMR.ERR2607403,ctg_13915,25,wwGlobalAMR.ERR2607403_ctg_13915
467,3241,wwGlobalAMR.ERR2607403_ctg_657847_00002,-,tet_ribosomoal_protect,RF0135,3.2e-34,120.3,0.1,6.9e-28,99.4,0.1,2.0,1,1,1,2,2,2,2,Elongation factor 4     ,wwGlobalAMR.ERR2607403,ctg_657847,2,wwGlobalAMR.ERR2607403_ctg_657847
468,298,wwGlobalAMR.ERR2607403_ctg_617761_00011,-,adeB,RF0020,2.4e-34,120.3,0.9,2.7e-34,120.2,0.9,1.0,1,0,0,1,1,1,1,Multidrug efflux pump subunit AcrB   ,wwGlobalAMR.ERR2607403,ctg_617761,11,wwGlobalAMR.ERR2607403_ctg_617761
472,2997,wwGlobalAMR.ERR2607403_ctg_738525_00004,-,tet_MFS_efflux,RF0134,1.5e-33,118.2,34.8,1.8e-33,118.0,34.8,1.0,1,0,0,1,1,1,1,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_738525,4,wwGlobalAMR.ERR2607403_ctg_738525
482,1090,wwGlobalAMR.ERR2607403_ctg_356354_00014,-,emrE,RF0066,4.8e-33,116.0,10.4,5.3e-33,115.9,10.4,1.0,1,0,0,1,1,1,1,Multidrug transporter EmrE     ,wwGlobalAMR.ERR2607403,ctg_356354,14,wwGlobalAMR.ERR2607403_ctg_356354
483,1091,wwGlobalAMR.ERR2607403_ctg_471189_00001,-,emrE,RF0066,6e-33,115.7,6.8,6.7e-33,115.6,6.8,1.0,1,0,0,1,1,1,1,Multidrug transporter EmrE     ,wwGlobalAMR.ERR2607403,ctg_471189,1,wwGlobalAMR.ERR2607403_ctg_471189
484,1142,wwGlobalAMR.ERR2607403_ctg_615826_00002,-,Erm23S_rRNA_methyltrans,RF0067,8e-33,115.7,0.1,8.9e-33,115.5,0.1,1.0,1,0,0,1,1,1,1,Ribosomal RNA small subunit methyltransferase A  ,wwGlobalAMR.ERR2607403,ctg_615826,2,wwGlobalAMR.ERR2607403_ctg_615826
489,3584,wwGlobalAMR.ERR2607403_ctg_102764_00005,-,vanT,RF0156,4.2e-32,113.5,3.2,4.8e-32,113.3,3.2,1.0,1,0,0,1,1,1,1,Alanine racemase 2     ,wwGlobalAMR.ERR2607403,ctg_102764,5,wwGlobalAMR.ERR2607403_ctg_102764
491,619,wwGlobalAMR.ERR2607403_ctg_839929_00003,-,Chlor_Efflux_Pump,RF0051,5.9e-32,113.2,36.5,7.5e-32,112.9,36.5,1.2,1,0,0,1,1,1,1,Purine efflux pump PbuE    ,wwGlobalAMR.ERR2607403,ctg_839929,3,wwGlobalAMR.ERR2607403_ctg_839929
494,909,wwGlobalAMR.ERR2607403_ctg_126015_00007,-,ClassC-AmpC,RF0055,3.5e-31,110.3,0.0,4.1e-22,80.5,0.0,2.5,1,1,1,2,2,2,2,D-aminopeptidase       ,wwGlobalAMR.ERR2607403,ctg_126015,7,wwGlobalAMR.ERR2607403_ctg_126015
504,301,wwGlobalAMR.ERR2607403_ctg_426885_00003,-,adeB,RF0020,2.1e-30,107.3,0.9,2.3e-30,107.2,0.9,1.0,1,0,0,1,1,1,1,Efflux pump membrane transporter BepG   ,wwGlobalAMR.ERR2607403,ctg_426885,3,wwGlobalAMR.ERR2607403_ctg_426885
510,2998,wwGlobalAMR.ERR2607403_ctg_639688_00009,-,tet_MFS_efflux,RF0134,1.5e-29,105.1,37.7,2.6e-29,104.3,37.7,1.3,1,0,0,1,1,1,1,putative multidrug resistance protein EmrY   ,wwGlobalAMR.ERR2607403,ctg_639688,9,wwGlobalAMR.ERR2607403_ctg_639688
511,372,wwGlobalAMR.ERR2607403_ctg_591900_00007,-,adeC-adeK-oprM,RF0021,2e-29,104.7,21.2,2.6e-29,104.3,21.2,1.1,1,0,0,1,1,1,1,Outer membrane protein TolC    ,wwGlobalAMR.ERR2607403,ctg_591900,7,wwGlobalAMR.ERR2607403_ctg_591900
515,2999,wwGlobalAMR.ERR2607403_ctg_459000_00001,-,tet_MFS_efflux,RF0134,4.3e-29,103.6,28.8,5.5e-29,103.3,28.8,1.2,1,0,0,1,1,1,1,Riboflavin transporter RibZ     ,wwGlobalAMR.ERR2607403,ctg_459000,1,wwGlobalAMR.ERR2607403_ctg_459000
517,624,wwGlobalAMR.ERR2607403_ctg_345793_00027,-,Chlor_Efflux_Pump,RF0051,6.9e-29,103.1,20.2,6.9e-29,103.1,20.2,2.1,1,1,1,2,2,2,1,Bicyclomycin resistance protein     ,wwGlobalAMR.ERR2607403,ctg_345793,27,wwGlobalAMR.ERR2607403_ctg_345793
518,911,wwGlobalAMR.ERR2607403_ctg_45480_00013,-,ClassC-AmpC,RF0055,6e-29,103.0,1.9,4.8e-26,93.4,0.5,2.2,2,0,0,2,2,2,2,D-aminopeptidase       ,wwGlobalAMR.ERR2607403,ctg_45480,13,wwGlobalAMR.ERR2607403_ctg_45480
519,3522,wwGlobalAMR.ERR2607403_ctg_402137_00002,-,vanH,RF0153,6.3e-29,103.0,0.0,5e-28,100.0,0.0,1.9,1,1,0,1,1,1,1,Glyoxylate/hydroxypyruvate reductase B     ,wwGlobalAMR.ERR2607403,ctg_402137,2,wwGlobalAMR.ERR2607403_ctg_402137
520,3585,wwGlobalAMR.ERR2607403_ctg_223185_00004,-,vanT,RF0156,6.3e-29,103.0,0.0,8.4e-29,102.6,0.0,1.0,1,0,0,1,1,1,1,"Alanine racemase, catabolic     ",wwGlobalAMR.ERR2607403,ctg_223185,4,wwGlobalAMR.ERR2607403_ctg_223185
522,373,wwGlobalAMR.ERR2607403_ctg_49683_00001,-,adeC-adeK-oprM,RF0021,1.2e-28,102.2,8.3,1.4e-28,102.0,8.3,1.0,1,0,0,1,1,1,1,Outer membrane protein OprJ    ,wwGlobalAMR.ERR2607403,ctg_49683,1,wwGlobalAMR.ERR2607403_ctg_49683
524,584,wwGlobalAMR.ERR2607403_ctg_331254_00010,-,Chlor_Acetyltrans_CAT,RF0050,1.5e-28,102.0,3.6,1.8e-28,101.8,3.6,1.1,1,0,0,1,1,1,1,Chloramphenicol acetyltransferase      ,wwGlobalAMR.ERR2607403,ctg_331254,10,wwGlobalAMR.ERR2607403_ctg_331254
531,1097,wwGlobalAMR.ERR2607403_ctg_130137_00001,-,emrE,RF0066,5.6e-28,99.7,9.9,6.2e-28,99.6,9.9,1.0,1,0,0,1,1,1,1,Quaternary ammonium compound-resistance protein QacC   ,wwGlobalAMR.ERR2607403,ctg_130137,1,wwGlobalAMR.ERR2607403_ctg_130137
535,3482,wwGlobalAMR.ERR2607403_ctg_126015_00001,-,vanD,RF0152,1.2e-27,99.1,0.0,1.3e-27,98.9,0.0,1.0,1,0,0,1,1,1,1,D-alanine--D-alanine ligase      ,wwGlobalAMR.ERR2607403,ctg_126015,1,wwGlobalAMR.ERR2607403_ctg_126015
537,3244,wwGlobalAMR.ERR2607403_ctg_329718_00001,-,tet_ribosomoal_protect,RF0135,9.7e-28,98.9,0.1,6.5e-26,92.8,0.1,2.0,1,1,1,2,2,2,1,Elongation factor 4     ,wwGlobalAMR.ERR2607403,ctg_329718,1,wwGlobalAMR.ERR2607403_ctg_329718
539,2,wwGlobalAMR.ERR2607403_ctg_689787_00003,-,AAC3,RF0002,1.5e-27,98.4,0.0,5.5e-27,96.5,0.0,1.7,1,1,0,1,1,1,1,SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD  ,wwGlobalAMR.ERR2607403,ctg_689787,3,wwGlobalAMR.ERR2607403_ctg_689787
542,627,wwGlobalAMR.ERR2607403_ctg_117254_00003,-,Chlor_Efflux_Pump,RF0051,4.2e-27,97.3,42.5,6.3e-27,96.7,42.5,1.2,1,1,0,1,1,1,1,Purine efflux pump PbuE    ,wwGlobalAMR.ERR2607403,ctg_117254,3,wwGlobalAMR.ERR2607403_ctg_117254
544,3527,wwGlobalAMR.ERR2607403_ctg_164082_00005,-,vanH,RF0153,4.6e-27,96.9,0.0,4.9e-27,96.8,0.0,1.0,1,0,0,1,1,1,1,Phenyllactate dehydrogenase      ,wwGlobalAMR.ERR2607403,ctg_164082,5,wwGlobalAMR.ERR2607403_ctg_164082
545,3587,wwGlobalAMR.ERR2607403_ctg_102764_00006,-,vanT,RF0156,5.2e-27,96.7,2.4,5.2e-27,96.7,2.4,1.9,2,0,0,2,2,2,1,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase      ,wwGlobalAMR.ERR2607403,ctg_102764,6,wwGlobalAMR.ERR2607403_ctg_102764
555,1799,wwGlobalAMR.ERR2607403_ctg_451408_00014,-,MexH,RF0099,8.8e-26,93.1,6.8,9.8e-26,93.0,6.8,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_451408,14,wwGlobalAMR.ERR2607403_ctg_451408
558,3589,wwGlobalAMR.ERR2607403_ctg_635029_00005,-,vanT,RF0156,1.3e-25,92.1,0.0,4.7e-17,63.8,0.0,2.2,2,1,0,2,2,2,2,"Alanine racemase, biosynthetic     ",wwGlobalAMR.ERR2607403,ctg_635029,5,wwGlobalAMR.ERR2607403_ctg_635029
560,58,wwGlobalAMR.ERR2607403_ctg_232391_00003,-,adeA-adeI,RF0019,1.8e-25,91.7,24.4,2.6e-24,87.9,24.4,2.2,1,1,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_232391,3,wwGlobalAMR.ERR2607403_ctg_232391
566,2288,wwGlobalAMR.ERR2607403_ctg_85477_00009,-,Qnr,RF0113,3.3e-25,91.1,9.5,2.3e-11,45.8,3.2,4.4,1,1,2,3,3,3,3,hypothetical protein      ,wwGlobalAMR.ERR2607403,ctg_85477,9,wwGlobalAMR.ERR2607403_ctg_85477
569,1800,wwGlobalAMR.ERR2607403_ctg_55692_00003,-,MexH,RF0099,5.9e-25,90.4,1.8,6.9e-25,90.2,1.8,1.0,1,0,0,1,1,1,1,Cation efflux system protein CusB   ,wwGlobalAMR.ERR2607403,ctg_55692,3,wwGlobalAMR.ERR2607403_ctg_55692
571,59,wwGlobalAMR.ERR2607403_ctg_331164_00009,-,adeA-adeI,RF0019,5.7e-25,90.1,16.6,8e-25,89.6,16.6,1.1,1,0,0,1,1,1,1,Macrolide export protein MacA    ,wwGlobalAMR.ERR2607403,ctg_331164,9,wwGlobalAMR.ERR2607403_ctg_331164
574,1803,wwGlobalAMR.ERR2607403_ctg_793908_00012,-,MexH,RF0099,8.5e-25,89.9,17.1,1.1e-24,89.5,17.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_793908,12,wwGlobalAMR.ERR2607403_ctg_793908
575,1802,wwGlobalAMR.ERR2607403_ctg_595475_00002,-,MexH,RF0099,8.2e-25,89.9,4.1,1.1e-24,89.6,4.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtE    ,wwGlobalAMR.ERR2607403,ctg_595475,2,wwGlobalAMR.ERR2607403_ctg_595475
582,481,wwGlobalAMR.ERR2607403_ctg_778222_00004,-,blaI,RF0042,3.6e-24,87.2,2.2,4e-24,87.0,2.2,1.0,1,0,0,1,1,1,1,Penicillinase repressor      ,wwGlobalAMR.ERR2607403,ctg_778222,4,wwGlobalAMR.ERR2607403_ctg_778222
583,60,wwGlobalAMR.ERR2607403_ctg_609688_00001,-,adeA-adeI,RF0019,4.6e-24,87.1,15.7,7.4e-18,66.6,11.0,2.2,2,0,0,2,2,2,2,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_609688,1,wwGlobalAMR.ERR2607403_ctg_609688
586,638,wwGlobalAMR.ERR2607403_ctg_287931_00006,-,Chlor_Efflux_Pump,RF0051,8.4e-24,86.4,30.0,8.4e-24,86.4,30.0,1.7,1,1,1,2,2,1,1,Bicyclomycin resistance protein     ,wwGlobalAMR.ERR2607403,ctg_287931,6,wwGlobalAMR.ERR2607403_ctg_287931
591,375,wwGlobalAMR.ERR2607403_ctg_327057_00007,-,adeC-adeK-oprM,RF0021,1.1e-23,85.8,23.9,1.5e-23,85.4,23.9,1.0,1,0,0,1,1,1,1,Outer membrane protein TolC    ,wwGlobalAMR.ERR2607403,ctg_327057,7,wwGlobalAMR.ERR2607403_ctg_327057
596,639,wwGlobalAMR.ERR2607403_ctg_264137_00011,-,Chlor_Efflux_Pump,RF0051,2.2e-23,85.0,31.6,1e-22,82.8,31.6,1.8,1,1,0,1,1,1,1,sugar efflux transporter     ,wwGlobalAMR.ERR2607403,ctg_264137,11,wwGlobalAMR.ERR2607403_ctg_264137
600,3539,wwGlobalAMR.ERR2607403_ctg_839929_00004,-,vanH,RF0153,2.3e-23,84.7,0.0,1.3e-22,82.2,0.0,1.9,1,1,0,1,1,1,1,Glyoxylate/hydroxypyruvate reductase B     ,wwGlobalAMR.ERR2607403,ctg_839929,4,wwGlobalAMR.ERR2607403_ctg_839929
602,3245,wwGlobalAMR.ERR2607403_ctg_504848_00003,-,tet_ribosomoal_protect,RF0135,2e-23,84.6,0.6,4.8e-23,83.4,0.6,1.5,1,1,1,2,2,2,1,Elongation factor Tu     ,wwGlobalAMR.ERR2607403,ctg_504848,3,wwGlobalAMR.ERR2607403_ctg_504848
603,1804,wwGlobalAMR.ERR2607403_ctg_241104_00002,-,MexH,RF0099,4.7e-23,84.2,2.1,5.6e-23,83.9,2.1,1.0,1,0,0,1,1,1,1,Multidrug resistance protein MdtA    ,wwGlobalAMR.ERR2607403,ctg_241104,2,wwGlobalAMR.ERR2607403_ctg_241104
604,641,wwGlobalAMR.ERR2607403_ctg_479623_00001,-,Chlor_Efflux_Pump,RF0051,4.7e-23,83.9,39.5,6.6e-23,83.4,39.5,1.1,1,0,0,1,1,1,1,Bicyclomycin resistance protein     ,wwGlobalAMR.ERR2607403,ctg_479623,1,wwGlobalAMR.ERR2607403_ctg_479623
606,3542,wwGlobalAMR.ERR2607403_ctg_345793_00009,-,vanH,RF0153,6.6e-23,83.2,0.6,1.2e-22,82.4,0.6,1.4,1,1,0,1,1,1,1,2-ketogluconate reductase      ,wwGlobalAMR.ERR2607403,ctg_345793,9,wwGlobalAMR.ERR2607403_ctg_345793
609,3011,wwGlobalAMR.ERR2607403_ctg_583225_00011,-,tet_MFS_efflux,RF0134,1.3e-22,82.3,42.6,1.8e-22,81.8,42.6,1.2,1,0,0,1,1,1,1,putative transport protein HsrA    ,wwGlobalAMR.ERR2607403,ctg_583225,11,wwGlobalAMR.ERR2607403_ctg_583225
